,p_pv,p_el,h_el,p_fc,h_fc,g_fc,h_sto,h_sto_next,g_hw_io,g_hw,g_hw_next,q_cw_io,q_cw,q_cw_next,p_hp,g_hp,q_hp,z_hp_g,z_hp_q,p_eb,g_eb,p_pur,h_pur
27,0.0,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,3176.588435474332,74194.30342721936,77370.8918626937,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5844.4004360640865,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,3142.62317441043,77370.8918626937,80513.51503710412,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5844.4004360640865,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,3117.5729912419483,80513.51503710412,83631.08802834607,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5844.4004360640865,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,3098.089255845407,83631.08802834607,86729.17728419148,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5865.013940702887,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,-2009.0781934300612,86729.17728419148,84720.09909076142,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,283.27202218646687,0.0
32,77.44452786202444,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,-2221.558675213877,84720.09909076142,82498.54041554754,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,420.0875562423022,0.0
33,234.83179416226767,0.0,0.0,0.0,0.0,0.0,9.375663286377746,9.375663286377746,-2161.0870762810227,82498.54041554754,80337.45333926652,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,206.11085513420107,0.0
34,422.19758737684305,0.0,0.0,7.30813946658418,0.48720929777227867,7.683290625868835,9.375663286377746,8.888453988605468,-2048.809122235223,80337.45333926652,78288.6442170313,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,5.684341886080802e-14,7.216449660063518e-16
35,576.2539062421604,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1702.0950172604935,78288.6442170313,76586.5491997708,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,138.600403293015,124.74036296371351,1.1368683772161603e-13,0.0
36,615.3925386025384,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1361.0701789533196,76586.5491997708,75225.47902081748,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,173.51262458440635,156.16136212596572,0.0,0.0
37,586.2467485469377,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1277.9893171166768,75225.47902081748,73947.4897037008,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,141.8034321763605,127.62308895872445,1.1368683772161603e-13,0.0
38,504.6385363912561,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1402.0396194920759,73947.4897037008,72545.45008420873,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,75.1328095478288,67.61952859304593,0.0,0.0
39,363.0732704069103,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1413.4645436082355,72545.45008420873,71131.9855406005,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,66.43245643651699,0.0
40,155.72179258278035,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1336.4819143460627,71131.9855406005,69795.50362625443,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,286.00559841922427,0.0
41,2.4982105761943374,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1514.1361755679827,69795.50362625443,68281.36745068645,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,349.74177533272587,0.0
42,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,8.888453988605468,5.925635992403645,-1552.5697243016184,68281.36745068645,66728.79772638483,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,206.42561749842054,0.0
43,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,5.925635992403645,2.9628179962018226,-1635.9986855879688,66728.79772638483,65092.79904079686,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,196.73290903055823,0.0
44,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,2.9628179962018226,0.0,-1709.5430841927591,65092.79904079686,63383.2559566041,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,181.34250521215955,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1629.569699924432,63383.2559566041,61753.68625667967,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,220.3529244180408,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1669.6703195818845,61753.68625667967,60084.015937097785,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,0.0,0.0,204.96252059964192,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.814951729146,60084.015937097785,63472.83088882693,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5860.036747641709,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.4431335756744,63472.83088882693,66828.2740224026,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5845.501788367948,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.688248886974,66828.2740224026,70145.96227128958,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5844.4004360640865,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262.427966535586,70145.96227128958,73408.39023782517,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5844.4004360640865,0.0
51,0.0,81.37009535480442,1.4809357354574406,0.0,0.0,0.0,0.0,1.4809357354574404,3197.872358912122,73408.39023782517,76606.26259673729,0.0,0.0,0.0,125.0,0.0,500.0,0.0,1.0,5662.7694289512665,5096.49248605614,5925.770531418891,-2.220446049250313e-16
